scheme_code,scheme_name,date,nav,plan_type
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-19,85.02,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-20,85.21,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-21,85.29,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-22,84.74,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-23,83.99,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-26,84.4,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-27,84.75,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-28,85.04,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-06-30,85.84,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-03,86.13,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-04,86.32,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-05,86.56,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-06,87.23,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-07,86.98,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-10,86.66,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-11,87.37,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-12,87.81,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-13,87.73,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-14,88.41,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-17,88.83,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-18,89.08,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-19,89.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-20,89.78,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-21,89.03,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-24,89.0,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-25,89.3,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-26,89.4,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-27,89.3,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-28,89.51,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-07-31,90.44,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-01,90.66,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-02,89.7,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-03,89.18,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-04,89.62,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-07,89.69,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-08,90.27,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-09,90.44,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-10,89.88,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-11,89.83,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-14,89.51,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-16,89.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-17,89.68,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-18,89.35,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-21,89.78,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-22,90.06,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-23,90.33,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-24,90.31,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-25,89.92,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-28,90.36,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-29,90.43,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-30,90.66,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-08-31,90.98,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-01,91.63,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-04,92.29,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-05,92.69,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-06,92.75,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-07,93.19,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-08,93.7,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-11,94.33,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-12,92.59,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-13,92.7,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-14,93.52,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-15,93.84,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-18,93.69,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-20,93.18,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-21,92.32,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-22,92.11,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-25,92.22,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-26,92.62,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-27,93.15,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-09-29,93.37,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-03,93.96,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-04,93.13,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-05,93.54,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-06,93.97,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-09,93.07,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-10,94.03,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-11,94.34,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-12,94.42,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-13,94.03,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-16,94.04,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-17,94.34,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-18,94.0,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-19,93.8,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-20,93.42,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-23,91.45,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-25,90.43,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-26,89.74,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-27,91.53,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-30,91.65,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-10-31,91.4,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-01,91.47,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-02,92.38,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-03,93.31,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-06,93.61,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-07,94.23,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-08,94.52,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-09,94.45,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-10,94.78,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-13,95.52,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-15,96.18,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-16,96.81,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-17,96.93,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-20,96.95,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-21,97.21,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-22,97.08,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-23,97.29,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-24,97.46,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-28,97.55,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-29,98.27,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-11-30,98.91,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-01,99.61,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-04,100.91,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-05,101.14,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-06,101.19,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-07,101.48,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-08,101.5,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-11,101.7,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-12,101.23,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-13,101.84,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-14,102.81,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-15,103.59,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-18,103.54,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-19,103.55,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-20,101.61,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-21,102.38,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-22,103.35,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-26,103.59,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-27,104.21,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-28,104.33,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2023-12-29,104.53,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-01,104.47,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-02,104.03,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-03,103.77,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-04,105.01,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-05,105.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-08,104.69,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-09,105.04,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-10,105.06,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-11,105.34,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-12,106.11,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-15,106.63,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-16,106.26,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-17,105.12,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-18,104.36,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-19,105.45,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-23,103.91,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-24,105.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-25,105.42,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-29,106.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-30,106.0,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-01-31,107.38,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-01,107.32,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-02,108.14,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-05,108.32,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-06,108.98,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-07,109.56,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-08,109.28,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-09,108.49,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-12,105.87,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-13,106.41,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-14,107.41,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-15,108.1,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-16,109.12,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-19,109.26,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-20,109.05,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-21,108.48,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-22,109.05,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-23,109.44,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-26,109.24,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-27,109.21,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-28,107.74,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-02-29,107.96,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-01,109.15,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-04,109.54,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-05,109.05,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-06,108.58,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-07,109.05,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-11,108.08,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-12,107.03,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-13,103.66,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-14,104.79,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-15,104.42,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-18,104.41,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-19,103.66,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-20,104.01,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-21,105.62,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-22,106.28,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-26,107.07,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-27,107.63,Regular
,Invesco India Multicap Fund - Regular Plan - Growth Option,2024-03-28,108.62,Regular
